Year,Candidate,Party,State,Votes,Pct
1996,Total,Total,Virginia,2416642,100.0
1996,"Clinton, Bill",Democratic,Virginia,1091060,45.14777116345739
1996,"Dole, Bob",Republican,Virginia,1138350,47.1046187230049
1996,"Perot, Ross",Reform,Virginia,159861,6.615005449710797
1992,Total,Total,Virginia,2558665,100.0
1992,"Clinton, Bill",Democratic,Virginia,1038650,40.59343446680202
1992,"Bush, George H.W.",Republican,Virginia,1150517,44.965519128139086
1992,"Perot, Ross",Independent,Virginia,348639,13.62581658794723
1988,Total,Total,Virginia,2191609,100.0
1988,"Dukakis, Michael",Democratic,Virginia,859799,39.23140487194568
1988,"Bush, George H.W.",Republican,Virginia,1309162,59.73519911626572
1984,Total,Total,Virginia,2146635,100.0
1984,"Mondale, Walter",Democratic,Virginia,796250,37.09293848278818
1984,"Reagan, Ronald",Republican,Virginia,1337078,62.2871610683698
1980,Total,Total,Virginia,1866032,100.0
1980,"Carter, Jimmy",Democratic,Virginia,752174,40.308740686118995
1980,"Reagan, Ronald",Republican,Virginia,989609,53.03279900880585
1980,"Anderson, John",Independent,Virginia,95418,5.113417133253877
1976,Total,Total,Virginia,1697094,100.0
1976,"Carter, Jimmy",Democratic,Virginia,813896,47.958215632133516
1976,"Ford, Gerald",Republican,Virginia,836554,49.29332140706408
1972,Total,Total,Virginia,1457019,100.0
1972,"McGovern, George",Democratic,Virginia,438887,30.122256470231342
1972,"Nixon, Richard",Republican,Virginia,988493,67.8435216012969
1968,Total,Total,Virginia,1361491,100.0
1968,"Humphrey, Hubert",Democratic,Virginia,442387,32.492833224751394
1968,"Nixon, Richard",Republican,Virginia,590319,43.35827412740885
1968,"Wallace, George",American Independent,Virginia,321833,23.638275978320827
1964,Total,Total,Virginia,1042267,100.0
1964,"Johnson, Lyndon (LBJ)",Democratic,Virginia,558038,53.540791371116995
1964,"Goldwater, Barry",Republican,Virginia,481334,46.181448707480904
1960,Total,Total,Virginia,771449,100.0
1960,"Kennedy, Jack (JFK)",Democratic,Virginia,362327,46.96707105719238
1960,"Nixon, Richard",Republican,Virginia,404521,52.43651881070557
1960,"Other (Unpledge Democratic, etc.)","Other (Unpledge Democratic, etc.)",Virginia,4601,0.5964101321020573
1956,Total,Total,Virginia,697978,100.0
1956,"Stevenson, Adlai",Democratic,Virginia,267760,38.36224064368791
1956,"Eisenhower, Dwight",Republican,Virginia,386459,55.36836404585818
1956,"Other (Unpledged Democratic, etc.)","Other (Unpledged Democratic, etc.)",Virginia,43759,6.269395310453911
1952,Total,Total,Virginia,619689,100.0
1952,"Stevenson, Adlai",Democratic,Virginia,268677,43.356748304391395
1952,"Eisenhower, Dwight",Republican,Virginia,349037,56.32454344033862
1948,Total,Total,Virginia,419256,100.0
1948,"Truman, Harry",Democratic,Virginia,200786,47.89102600797603
1948,"Dewey, Thomas",Republican,Virginia,172070,41.04175014788101
1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",Virginia,43393,10.350000954071021
1948,"Wallace, Henry",Progressive,Virginia,2047,0.48824584502070334
1944,Total,Total,Virginia,388485,100.0
1944,"Roosevelt, Franklin (FDR)",Democratic,Virginia,242276,62.36431265042408
1944,"Dewey, Thomas",Republican,Virginia,145243,37.38702910022266
1940,Total,Total,Virginia,346607,100.0
1940,"Roosevelt, Franklin (FDR)",Democratic,Virginia,235961,68.07739024312839
1940,"Wilkie, Wendell",Republican,Virginia,109363,31.552449892818093
1936,Total,Total,Virginia,334590,100.0
1936,"Roosevelt, Franklin (FDR)",Democratic,Virginia,234980,70.22923578110523
1936,"Landon, Alf",Republican,Virginia,98336,29.38999970112675
1932,Total,Total,Virginia,297942,100.0
1932,"Roosevelt, Franklin (FDR)",Democratic,Virginia,203979,68.462653805103
1932,"Hoover, Herbert",Republican,Virginia,89637,30.085385746219064
1932,"Thomas, Norman",Socialist,Virginia,2382,0.7994844634190548
1928,Total,Total,Virginia,305358,100.0
1928,"Smith, Al",Democratic,Virginia,140146,45.89563725201239
1928,"Hoover, Herbert",Republican,Virginia,164609,53.906889618087625
1924,Total,Total,Virginia,223602,100.0
1924,"Davis, John",Democratic,Virginia,139716,62.48423538250999
1924,"Coolidge, Calvin",Republican,Virginia,73312,32.78682659367984
1924,"LaFollette, Robert",Progressive,Virginia,10377,4.640835055142619
1920,Total,Total,Virginia,230999,100.0
1920,"Cox, John",Democratic,Virginia,141670,61.32926982367889
1920,"Harding, Warren",Republican,Virginia,87456,37.85990415542924
1920,"Debs, Eugene",Socialist,Virginia,807,0.3493521616976697
1916,Total,Total,Virginia,153992,100.0
1916,"Wilson, Woodrow",Democratic,Virginia,102824,66.77229985973297
1916,"Hughes, Charles",Republican,Virginia,49356,32.05101563717596
1916,"Benson, Allan",Socialist,Virginia,1062,0.6896462153878123
1912,Total,Total,Virginia,136976,100.0
1912,"Wilson, Woodrow",Democratic,Virginia,90332,65.94731923840673
1912,"Taft, William",Republican,Virginia,23288,17.001518514192266
1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",Virginia,21777,15.89840556009812
1912,"Debs, Eugene",Socialist,Virginia,820,0.5986450181053615
1908,Total,Total,Virginia,137065,100.0
1908,"Bryan, William",Democratic,Virginia,82946,60.51581366504943
1908,"Taft, William",Republican,Virginia,52572,38.355524751030536
1908,"Debs, Eugene",Socialist,Virginia,255,0.1860431182285777
1904,Total,Total,Virginia,130410,100.0
1904,"Parker, Alton",Democratic,Virginia,80649,61.84265010351967
1904,"Roosevelt, Theodore (Teddy)",Democratic,Virginia,48180,36.945019553715206
1904,"Debs, Eugene",Socialist,Virginia,202,0.15489609692508244
1900,Total,Total,Virginia,264208,100.0
1900,"Bryan, William",Democratic,Virginia,146079,55.289393205353356
1900,"McKinley, William",Republican,Virginia,115769,43.817371162114696
1896,Total,Total,Virginia,294674,100.0
1896,"Bryan, William",Democratic,Virginia,154708,52.50140833599164
1896,"McKinley, William",Republican,Virginia,135379,45.94195619566029
1892,Total,Total,Virginia,292238,100.0
1892,"Cleveland, Grover",Democratic,Virginia,164136,56.165180435124796
1892,"Harrison, Benjamin",Republican,Virginia,113098,38.700648101889556
1892,"Weaver, James",Populist,Virginia,12275,4.200343555595097
1888,Total,Total,Virginia,304087,100.0
1888,"Cleveland, Grover",Democratic,Virginia,152004,49.98701029639544
1888,"Harrison, Benjamin",Republican,Virginia,150399,49.45920082081773
1884,Total,Total,Virginia,284977,100.0
1884,"Cleveland, Grover",Democratic,Virginia,145491,51.0535937987978
1884,"Blaine, James",Republican,Virginia,139356,48.90078848468473
1880,Total,Total,Virginia,211616,100.0
1880,"Hancock, Winfield",Democratic,Virginia,128083,60.52614169060941
1880,"Garfield, James",Republican,Virginia,83533,39.47385830939059
1880,"Weaver, James",Greenback,Virginia,0,0.0
1876,Total,Total,Virginia,236288,100.0
1876,"Tilden, Samuel",Democratic,Virginia,140770,59.575602654387865
1876,"Hayes, Rutherford",Republican,Virginia,95518,40.424397345612135
1872,Total,Total,Virginia,185195,100.0
1872,"Greeley, Horace",Liberal Republican/Democratic,Virginia,91647,49.4867572018683
1872,"Grant, Ulysses",Republican,Virginia,93463,50.467345230702776
1868,Total,Total,Virginia,0,0
1868,"Seymour, Horatio",Democratic,Virginia,0,0
1868,"Grant, Ulysses",Republican,Virginia,0,0
1864,Total,Total,Virginia,0,0
1864,"McClellan, George",Democratic,Virginia,0,0
1864,"Lincoln, Abraham",National Union (Republican),Virginia,0,0
1860,Total,Total,Virginia,166891,100.0
1860,"Douglas, Stephen",(Northern) Democratic,Virginia,16198,9.705736079237347
1860,"Lincoln, Abraham",Republican,Virginia,1887,1.1306781072676177
1860,"Breckinridge, John",Southern Democratic,Virginia,74325,44.53505581487318
1860,"Bell, John",Constitutional Union,Virginia,74481,44.62852999862186
1856,Total,Total,Virginia,150233,100.0
1856,"Buchanan, James",Democratic,Virginia,90083,59.96219206166421
1856,"Fremont, John",Republican,Virginia,0,0.0
1856,"Fillmore, Millard","Fillmore, Millard",Virginia,60150,40.03780793833579
1852,Total,Total,Virginia,132604,100.0
1852,"Pierce, Franklin",Democratic,Virginia,73872,55.708726735241775
1852,"Scott, Winfield",Whig,Virginia,58732,44.291273264758225
1852,"Hale, John",Free Soil,Virginia,0,0.0
1848,Total,Total,Virginia,92004,100.0
1848,"Cass, Lewis",Democratic,Virginia,46739,50.801052128168344
1848,"Taylor, Zachary",Whig,Virginia,45265,49.198947871831656
1848,"Van Buren, Martin",Free Soil,Virginia,0,0.0
1844,Total,Total,Virginia,95539,100.0
1844,"Polk, James",Democratic,Virginia,50679,53.04535320654392
1844,"Clay, Henry",Whig,Virginia,44860,46.95464679345608
1844,"Birney, James",Liberty,Virginia,0,0.0
1840,Total,Total,Virginia,86394,100.0
1840,"Van Buren, Martin",Democratic,Virginia,43757,50.64819316156215
1840,"Harrison, William",Whig,Virginia,42637,49.35180683843785
1836,Total,Total,Virginia,53945,100.0
1836,"Van Buren, Martin",Democratic,Virginia,30556,56.642877004356286
1836,"Harrison, William",Whig,Virginia,0,0.0
1836,"White, Hugh",Whig,Virginia,23384,43.347854296042264
1836,"Webster, Daniel",Whig,Virginia,0,0.0
1832,Total,Total,Virginia,45682,100.0
1832,"Jackson, Andrew",Democratic,Virginia,34243,74.95950264874568
1832,"Clay, Henry",National Republican,Virginia,11436,25.033930213213083
1832,"Wirt, William",Anti-Masonic,Virginia,3,0.006567138041241627
1828,Total,Total,Virginia,38924,100.0
1828,"Jackson, Andrew",Democratic,Virginia,26854,68.99085397184257
1828,"Adams, John Quincy",National Republican,Virginia,12070,31.009146028157435
2016,Total,Total,Washington,3316996,100.0
2016,"Clinton, Hillary",Democratic,Washington,1742718,52.539044364238
2016,"Trump, Donald",Republican,Washington,1221747,36.83293558388373
2016,"Johnson, Gary",Libertarian,Washington,160879,4.850141513586389
2012,Total,Total,Washington,3145958,100.0
2012,"Obama, Barack",Democratic,Washington,1755396,55.79845630488392
2012,"Romney, Mitt",Republican,Washington,1290670,41.02629469306329
2008,Total,Total,Washington,3053261,100.0
2008,"Obama, Barack",Democratic,Washington,1750848,57.343541872116404
2008,"McCain, John",Republican,Washington,1229216,40.259119675651704
2004,Total,Total,Washington,2861713,100.0
2004,"Kerry, John",Democratic,Washington,1510201,52.77262255159759
2004,"Bush, George W.",Republican,Washington,1304894,45.59835315421218
2000,Total,Total,Washington,2488745,100.0
2000,"Gore, Al",Democratic,Washington,1247652,50.13177324314062
2000,"Bush, George W.",Republican,Washington,1108864,44.55514727302315
2000,"Nader, Ralph",Green,Washington,103002,4.138712483601172
1996,Total,Total,Washington,2253837,100.0
1996,"Clinton, Bill",Democratic,Washington,1123323,49.840472048333574
1996,"Dole, Bob",Republican,Washington,840712,37.30136651408243
1996,"Perot, Ross",Reform,Washington,201003,8.918258063915003
1992,Total,Total,Washington,2288230,100.0
1992,"Clinton, Bill",Democratic,Washington,993037,43.39760426180935
1992,"Bush, George H.W.",Republican,Washington,731234,31.95631558016458
1992,"Perot, Ross",Independent,Washington,541780,23.676815704714997
1988,Total,Total,Washington,1865253,100.0
1988,"Dukakis, Michael",Democratic,Washington,933516,50.04768790078343
1988,"Bush, George H.W.",Republican,Washington,903835,48.45642923506892
1984,Total,Total,Washington,1883910,100.0
1984,"Mondale, Walter",Democratic,Washington,807352,42.85512577564746
1984,"Reagan, Ronald",Republican,Washington,1051670,55.82379200704917
1980,Total,Total,Washington,1742394,100.0
1980,"Carter, Jimmy",Democratic,Washington,650193,37.31607202504141
1980,"Reagan, Ronald",Republican,Washington,865244,49.65834363525127
1980,"Anderson, John",Independent,Washington,185073,10.621765226464278
1976,Total,Total,Washington,1555534,100.0
1976,"Carter, Jimmy",Democratic,Washington,717323,46.114260440466104
1976,"Ford, Gerald",Republican,Washington,777732,49.997749968821
1972,Total,Total,Washington,1470847,100.0
1972,"McGovern, George",Democratic,Washington,568334,38.639912920922434
1972,"Nixon, Richard",Republican,Washington,837135,56.91516520753008
1968,Total,Total,Washington,1304281,100.0
1968,"Humphrey, Hubert",Democratic,Washington,616037,47.231923182197704
1968,"Nixon, Richard",Republican,Washington,588510,45.12141172032714
1968,"Wallace, George",American Independent,Washington,96990,7.4362809854624885
1964,Total,Total,Washington,1258556,100.0
1964,"Johnson, Lyndon (LBJ)",Democratic,Washington,779881,61.96633284494293
1964,"Goldwater, Barry",Republican,Washington,470366,37.37346609924389
1960,Total,Total,Washington,1241572,100.0
1960,"Kennedy, Jack (JFK)",Democratic,Washington,599298,48.26929086673991
1960,"Nixon, Richard",Republican,Washington,629273,50.68356889491709
1960,"Other (Unpledge Democratic, etc.)","Other (Unpledge Democratic, etc.)",Washington,13001,1.047140238343004
1956,Total,Total,Washington,1150889,100.0
1956,"Stevenson, Adlai",Democratic,Washington,523002,45.44330513194583
1956,"Eisenhower, Dwight",Republican,Washington,620430,53.9087609665224
1956,"Other (Unpledged Democratic, etc.)","Other (Unpledged Democratic, etc.)",Washington,7457,0.6479339015317724
1952,Total,Total,Washington,1102708,100.0
1952,"Stevenson, Adlai",Democratic,Washington,492845,44.69406225401466
1952,"Eisenhower, Dwight",Republican,Washington,599107,54.33052086318409
1948,Total,Total,Washington,905059,100.0
1948,"Truman, Harry",Democratic,Washington,476165,52.61148720691137
1948,"Dewey, Thomas",Republican,Washington,386315,42.68395762044243
1948,"Thurmond, Strom","States' Rights ""Dixiecrat""",Washington,0,0.0
1948,"Wallace, Henry",Progressive,Washington,31692,3.5016501686630375
1944,Total,Total,Washington,856328,100.0
1944,"Roosevelt, Franklin (FDR)",Democratic,Washington,486774,56.84434001924496
1944,"Dewey, Thomas",Republican,Washington,361689,42.237203501462055
1940,Total,Total,Washington,793833,100.0
1940,"Roosevelt, Franklin (FDR)",Democratic,Washington,462145,58.21690456305041
1940,"Wilkie, Wendell",Republican,Washington,322123,40.57818206096245
1936,Total,Total,Washington,692338,100.0
1936,"Roosevelt, Franklin (FDR)",Democratic,Washington,459579,66.38072733260344
1936,"Landon, Alf",Republican,Washington,206892,29.88309178464854
1932,Total,Total,Washington,614814,100.0
1932,"Roosevelt, Franklin (FDR)",Democratic,Washington,353260,57.45802795642259
1932,"Hoover, Herbert",Republican,Washington,208645,33.936279915551694
1932,"Thomas, Norman",Socialist,Washington,17080,2.778075970944058
1928,Total,Total,Washington,500840,100.0
1928,"Smith, Al",Democratic,Washington,156772,31.301812954236883
1928,"Hoover, Herbert",Republican,Washington,335844,67.05614567526555
1924,Total,Total,Washington,421549,100.0
1924,"Davis, John",Democratic,Washington,42842,10.162994100329973
1924,"Coolidge, Calvin",Republican,Washington,220224,52.2416136676875
1924,"LaFollette, Robert",Progressive,Washington,150727,35.75551122170851
1920,Total,Total,Washington,398715,100.0
1920,"Cox, John",Democratic,Washington,84298,21.142420024328153
1920,"Harding, Warren",Republican,Washington,223137,55.964034460705015
1920,"Debs, Eugene",Socialist,Washington,8913,2.2354313231255407
1916,Total,Total,Washington,380994,100.0
1916,"Wilson, Woodrow",Democratic,Washington,183388,48.13409135051995
1916,"Hughes, Charles",Republican,Washington,167208,43.88730531189468
1916,"Benson, Allan",Socialist,Washington,22800,5.984346210176538
1912,Total,Total,Washington,322799,100.0
1912,"Wilson, Woodrow",Democratic,Washington,86840,26.90218990765151
1912,"Taft, William",Republican,Washington,70445,21.82317789088566
1912,"Roosevelt, Theodore ""Teddy""","Progressive ""Bull Moose""",Washington,113698,35.22253786411978
1912,"Debs, Eugene",Socialist,Washington,40134,12.433124018351977
1908,Total,Total,Washington,183879,100.0
1908,"Bryan, William",Democratic,Washington,58691,31.918272342138035
1908,"Taft, William",Republican,Washington,106062,57.680322385916824
1908,"Debs, Eugene",Socialist,Washington,14177,7.709961442035252
1904,Total,Total,Washington,145151,100.0
1904,"Parker, Alton",Democratic,Washington,28098,19.357772250966235
1904,"Roosevelt, Theodore (Teddy)",Democratic,Washington,101540,69.95473679134143
1904,"Debs, Eugene",Socialist,Washington,10023,6.905222836907772
1900,Total,Total,Washington,107524,100.0
1900,"Bryan, William",Democratic,Washington,44833,41.695807447639595
1900,"McKinley, William",Republican,Washington,57456,53.43551207172352
1896,Total,Total,Washington,93583,100.0
1896,"Bryan, William",Democratic,Washington,53314,56.96974877915861
1896,"McKinley, William",Republican,Washington,39153,41.83772693758482
1892,Total,Total,Washington,87969,100.0
1892,"Cleveland, Grover",Democratic,Washington,29802,33.87784333117348
1892,"Harrison, Benjamin",Republican,Washington,36460,41.446418624742805
1892,"Weaver, James",Populist,Washington,19165,21.786083734042673
1888,Total,Total,Washington,0,0
1888,"Cleveland, Grover",Democratic,Washington,0,0
1888,"Harrison, Benjamin",Republican,Washington,0,0
1884,Total,Total,Washington,0,0
1884,"Cleveland, Grover",Democratic,Washington,0,0
1884,"Blaine, James",Republican,Washington,0,0
1880,Total,Total,Washington,0,0
1880,"Hancock, Winfield",Democratic,Washington,0,0
1880,"Garfield, James",Republican,Washington,0,0
1880,"Weaver, James",Greenback,Washington,0,0
1876,Total,Total,Washington,0,0
1876,"Tilden, Samuel",Democratic,Washington,0,0
1876,"Hayes, Rutherford",Republican,Washington,0,0
1872,Total,Total,Washington,0,0
1872,"Greeley, Horace",Liberal Republican/Democratic,Washington,0,0
1872,"Grant, Ulysses",Republican,Washington,0,0
1868,Total,Total,Washington,0,0
1868,"Seymour, Horatio",Democratic,Washington,0,0
1868,"Grant, Ulysses",Republican,Washington,0,0
1864,Total,Total,Washington,0,0
1864,"McClellan, George",Democratic,Washington,0,0
1864,"Lincoln, Abraham",National Union (Republican),Washington,0,0
1860,Total,Total,Washington,0,0
1860,"Douglas, Stephen",(Northern) Democratic,Washington,0,0
1860,"Lincoln, Abraham",Republican,Washington,0,0
1860,"Breckinridge, John",Southern Democratic,Washington,0,0
1860,"Bell, John",Constitutional Union,Washington,0,0
1856,Total,Total,Washington,0,0
1856,"Buchanan, James",Democratic,Washington,0,0
1856,"Fremont, John",Republican,Washington,0,0
1856,"Fillmore, Millard","Fillmore, Millard",Washington,0,0
1852,Total,Total,Washington,0,0
1852,"Pierce, Franklin",Democratic,Washington,0,0
1852,"Scott, Winfield",Whig,Washington,0,0
1852,"Hale, John",Free Soil,Washington,0,0
1848,Total,Total,Washington,0,0
1848,"Cass, Lewis",Democratic,Washington,0,0
